timestamp;yaw;pitch;roll
97721;231.76;-0.70;-11.70
97775;231.94;-0.07;-11.65
97821;231.98;0.06;-11.42
97871;231.91;-0.02;-10.89
97923;231.93;-0.14;-10.12
97971;232.24;-0.05;-9.49
98023;233.13;0.01;-8.74
98071;234.47;-0.61;-8.87
98123;241.41;-1.14;-9.30
98171;251.37;0.47;-9.54
98223;275.20;5.50;-7.75
98274;290.40;9.33;-6.40
98321;288.63;6.25;-3.95
98373;280.28;-0.51;-8.78
98421;269.91;-5.05;-9.69
98473;252.45;-6.33;-11.66
98521;238.43;-6.84;-12.45
98573;219.49;-6.71;-15.80
98621;207.20;-5.93;-18.98
98673;195.86;-7.93;-18.37
98721;200.16;-6.58;-15.42
98775;213.49;0.53;-15.42
98821;221.77;3.93;-14.89
98871;224.22;3.88;-12.03
98923;224.55;3.40;-10.64
98971;224.63;3.53;-10.32
99023;224.75;3.47;-9.55
99071;224.84;3.39;-8.93
99123;224.93;3.16;-7.98
99171;225.10;3.01;-7.20
99223;225.78;2.78;-6.23
99274;226.59;2.62;-5.64
99321;229.15;1.58;-5.17
99373;238.64;1.22;-3.42
99421;251.51;2.09;-2.22
99473;279.31;5.71;2.27
99521;283.07;6.84;4.39
99573;276.86;3.84;1.51
99621;266.75;0.81;-0.92
99673;250.10;0.05;-3.34
99721;236.88;0.27;-5.42
99775;218.55;0.36;-11.39
99821;204.14;0.61;-16.01
99871;191.33;0.28;-18.63
99923;185.41;-3.10;-18.24
99971;194.07;-0.90;-16.11
100023;210.77;8.73;-17.37
100071;217.74;13.01;-18.57
100123;219.06;12.50;-13.85
100171;219.43;11.32;-11.73
100223;219.37;10.36;-10.43
100274;219.46;9.78;-9.38
100321;219.94;9.08;-8.26
100373;220.58;8.42;-6.85
100421;221.17;8.07;-5.83
100473;222.23;7.78;-4.94
100521;223.42;7.14;-4.16
100573;229.66;5.95;-3.36
100621;238.85;5.35;-1.21
100673;265.10;2.83;4.50
100721;281.52;3.51;6.22
100775;275.30;4.90;10.35
100821;265.78;2.66;6.71
100873;251.96;-0.10;3.53
100921;239.60;0.53;0.64
100973;221.18;2.43;-3.77
101021;207.44;3.39;-8.20
101073;190.72;3.57;-14.34
101121;181.88;-0.09;-17.12
101173;183.00;-0.03;-17.06
101221;188.78;2.68;-17.03
101275;203.09;7.54;-13.89
101321;207.25;7.96;-10.47
101373;207.77;7.25;-9.54
101421;207.82;7.10;-9.25
101473;208.06;6.57;-8.16
101521;208.21;6.20;-7.51
101573;208.43;5.75;-6.62
101621;208.67;5.42;-5.93
101673;209.23;5.04;-4.99
101721;209.90;4.75;-4.44
101775;212.18;3.48;-3.75
101821;219.41;2.87;-3.92
101873;232.85;2.81;-1.24
101921;251.61;1.06;6.23
101973;270.08;4.16;6.20
102021;265.53;4.59;9.62
102073;252.84;2.02;0.04
102121;239.91;-0.89;-2.83
102173;221.64;-2.26;-7.29
102221;208.00;-3.86;-10.10
102275;187.80;-3.47;-15.37
102321;174.59;-2.80;-14.82
102373;171.92;-3.34;-15.43
102421;182.44;-2.41;-12.61
102473;201.05;0.99;-8.40
102521;206.51;3.16;-9.44
102573;206.90;5.00;-9.80
102621;207.05;5.79;-9.89
102673;207.01;5.92;-9.16
102721;206.98;5.89;-8.71
102774;206.76;5.47;-7.91
102821;206.61;5.20;-7.26
102873;206.81;5.21;-7.01
102921;207.25;5.15;-6.79
102973;210.22;5.32;-7.21
103021;216.75;5.22;-7.41
103073;233.86;4.05;-4.53
103121;256.18;3.29;-1.55
103173;268.25;2.26;-1.98
103221;264.41;0.79;-0.46
103275;252.34;-2.62;-1.76
103321;239.92;-4.10;-2.17
103373;222.04;-3.03;-2.93
103421;207.87;-2.27;-4.43
103473;188.89;-2.10;-9.34
103521;176.62;-0.64;-14.08
103573;162.70;-3.54;-13.96
103621;166.06;-3.21;-15.01
103673;178.84;1.24;-13.40
103721;186.15;4.27;-13.85
103774;190.46;5.07;-10.57
103821;190.91;4.51;-9.35
103873;191.35;4.49;-9.04
103921;191.54;4.20;-8.33
103973;191.80;3.54;-7.37
104021;191.97;3.03;-6.54
104073;192.53;2.39;-5.60
104121;193.22;1.65;-5.22
104173;195.58;0.36;-4.93
104221;201.19;0.05;-5.25
104275;216.19;0.48;-3.51
104323;239.52;-1.25;1.20
104371;257.92;-0.21;0.22
104423;250.57;-3.33;2.49
104471;243.07;-6.46;-0.54
104523;228.14;-9.35;-1.80
104571;215.44;-8.14;-3.22
104623;197.39;-5.62;-5.04
104671;183.08;-3.57;-8.69
104721;166.07;0.82;-12.98
104775;155.06;0.05;-11.84
104821;160.10;-1.24;-12.55
104873;172.62;5.45;-17.40
104921;181.22;9.84;-17.82
104973;182.84;10.85;-16.98
105021;183.09;10.21;-15.26
105073;183.00;9.87;-14.67
105121;183.10;9.71;-14.31
105173;183.20;9.21;-13.50
105221;183.46;8.81;-12.75
105275;184.20;8.25;-11.27
105321;184.95;7.84;-10.53
105373;186.59;6.60;-9.53
105421;189.79;5.28;-9.03
105473;201.72;5.50;-8.81
105521;215.87;5.00;-6.66
105573;246.28;5.48;-5.02
105621;245.89;6.21;-5.19
105671;239.30;4.77;-6.11
105723;225.17;1.72;-8.07
105774;213.60;0.72;-8.76
105821;197.59;-0.68;-9.63
105873;180.08;-4.05;-11.59
105921;167.52;-5.74;-14.45
105973;148.88;-6.90;-15.66
106021;144.63;-8.28;-16.06
106073;152.40;-7.33;-12.10
106121;162.59;-1.74;-17.72
106173;173.06;4.53;-18.73
106221;174.41;5.22;-16.58
106275;175.42;5.00;-15.06
106321;175.99;4.93;-14.16
106373;176.21;4.82;-13.37
106421;176.21;4.60;-12.77
106473;176.28;4.38;-12.06
106521;176.56;4.15;-11.45
106573;177.36;3.61;-10.64
106621;178.95;2.74;-10.30
106673;184.52;2.32;-9.81
106721;193.22;2.44;-8.71
106775;215.59;1.50;-4.48
106821;236.97;5.15;-8.50
106873;235.63;8.90;-4.97
106921;230.11;7.63;-6.94
106973;218.23;-0.99;-10.51
107021;207.14;-4.07;-10.97
107073;189.17;-5.84;-10.05
107121;175.05;-7.42;-9.56
107173;157.64;-9.44;-11.56
107221;146.88;-9.73;-13.73
107275;137.95;-12.10;-11.59
107321;147.36;-6.15;-14.64
107373;162.64;0.47;-18.05
107421;166.20;2.06;-18.12
107473;167.10;1.18;-15.13
107521;166.92;0.99;-14.47
107571;166.84;0.86;-13.73
107623;166.80;0.66;-12.65
107671;166.79;0.51;-11.93
107723;167.03;0.35;-10.86
107774;167.49;0.33;-10.16
107821;168.27;0.43;-9.53
107873;170.46;-0.40;-8.85
107921;175.92;-0.63;-9.46
107973;190.83;-1.79;-8.16
108021;210.66;-2.95;-5.11
108073;232.35;-0.14;-6.79
108121;227.07;-1.07;-5.32
108173;215.96;-4.55;-7.27
108221;204.71;-7.11;-7.12
108275;187.26;-7.80;-6.79
108321;172.99;-8.13;-6.71
108373;154.68;-8.26;-9.33
108421;140.81;-6.18;-12.92
108473;129.93;-6.68;-11.86
108521;133.98;-5.99;-10.48
108573;147.85;-1.08;-10.83
108621;155.76;2.62;-12.71
108673;157.00;2.07;-11.26
108721;156.87;1.63;-10.09
108775;156.67;1.27;-9.21
108821;156.56;0.70;-8.07
108873;156.60;0.19;-7.10
108921;156.88;-0.26;-6.29
108973;157.53;-0.63;-5.22
109021;158.40;-1.18;-4.73
109073;160.74;-2.71;-4.58
109121;165.86;-3.01;-5.26
109173;179.84;-3.95;-5.08
109221;196.80;-7.12;-2.98
109275;226.43;-7.71;-6.52
109321;221.28;-8.99;-5.66
109373;210.32;-9.82;-5.49
109421;198.08;-9.70;-3.58
109471;182.39;-7.39;-1.90
109523;163.01;-5.16;-2.92
109571;149.37;-4.37;-5.58
109623;130.26;-2.51;-10.85
109671;122.47;-3.89;-10.35
109723;128.79;-3.66;-8.43
109774;142.18;0.12;-12.34
109821;148.83;2.55;-10.07
109873;150.01;1.80;-5.97
109921;149.85;1.98;-5.52
109973;149.71;1.94;-5.05
110021;149.65;1.50;-4.35
110073;149.71;1.07;-3.56
110121;149.85;0.56;-2.65
110173;150.37;0.18;-1.66
110221;151.11;-0.19;-1.31
110275;152.73;-1.36;-1.33
110321;156.87;-2.59;-2.01
110373;170.04;-3.45;-2.02
110421;187.32;-5.57;0.02
110473;213.38;-6.44;-0.50
110521;210.86;-5.84;-0.21
110573;202.57;-5.71;-2.42
110621;192.57;-5.69;-3.20
110673;176.08;-3.38;-3.72
110721;162.88;-2.20;-4.73
110775;145.22;-3.24;-7.72
110821;131.96;-5.53;-12.92
110873;120.23;-12.30;-17.83
110921;120.09;-17.90;-17.45
110973;136.26;-17.76;-13.73
111021;142.71;-15.92;-14.19
111073;145.24;-14.62;-13.47
111121;145.23;-14.20;-13.08
111173;145.05;-13.36;-13.03
111221;144.83;-12.74;-13.04
111276;144.90;-11.97;-12.92
111321;145.09;-11.45;-12.63
111373;145.37;-11.00;-11.93
111421;145.98;-10.74;-11.38
111473;147.17;-10.20;-11.30
111521;148.68;-9.89;-11.31
111573;154.97;-8.52;-12.84
111621;163.93;-7.39;-13.83
111673;185.83;-0.87;-16.97
111721;205.78;6.28;-19.99
111776;202.96;1.60;-24.98
111821;197.55;-3.21;-29.07
111873;184.52;-9.17;-31.92
111921;171.88;-12.28;-31.50
111973;153.23;-19.46;-28.09
112021;140.39;-26.61;-25.34
112073;122.83;-33.91;-19.88
112121;111.32;-42.26;-14.43
112173;117.40;-44.34;-20.43
112221;121.53;-41.83;-22.13
112275;143.12;-33.90;-30.00
112321;145.18;-34.65;-26.89
112373;145.30;-35.32;-25.59
112421;144.89;-34.85;-25.75
112473;144.61;-34.17;-25.66
112521;144.60;-33.90;-25.40
112573;144.62;-33.55;-25.02
112621;144.91;-33.38;-24.30
112673;145.90;-33.20;-24.32
112721;147.32;-32.97;-25.00
112776;152.09;-32.73;-27.29
112821;159.24;-30.47;-30.02
112873;173.17;-22.66;-32.78
112921;189.73;-10.77;-35.57
112973;205.55;6.73;-42.20
113021;202.41;1.61;-39.59
113073;194.01;-7.31;-41.12
113121;184.15;-15.35;-40.04
113173;168.02;-25.05;-36.14
113221;153.48;-32.20;-31.01
113275;128.23;-38.98;-17.22
113321;106.30;-40.82;-4.66
113373;103.19;-41.63;-5.47
113421;114.87;-42.90;-7.32
113473;130.66;-34.59;-16.17
113521;134.54;-31.44;-20.98
113573;135.33;-30.90;-20.95
113621;135.57;-30.44;-20.75
113673;135.66;-30.05;-20.56
113721;135.68;-29.82;-20.31
113776;135.57;-29.62;-20.11
113821;135.65;-29.50;-19.99
113873;136.18;-29.06;-20.28
113921;137.17;-28.71;-20.93
113973;142.72;-26.85;-23.38
114021;151.49;-22.23;-26.70
114073;171.55;-10.37;-30.35
114121;190.89;3.15;-29.29
114173;195.76;2.23;-30.64
114221;193.36;-3.67;-32.83
114275;182.88;-13.37;-32.08
114321;169.98;-19.00;-30.02
114373;150.42;-23.88;-24.08
114421;135.38;-26.76;-18.68
114473;112.81;-29.00;-14.16
114521;95.31;-31.67;-9.05
114573;90.19;-33.25;-10.21
114621;100.89;-31.65;-13.24
114673;119.46;-24.34;-20.61
114721;121.53;-23.11;-21.36
115052;119.57;-21.77;-17.15
115100;119.50;-21.77;-16.54
115152;121.65;-21.19;-17.15
115200;128.35;-19.47;-20.23
115252;141.76;-12.55;-23.66
115300;158.06;-6.94;-24.68
115352;185.85;4.70;-23.97
115400;184.21;3.17;-24.68
115452;176.79;-2.99;-25.01
115503;167.57;-9.16;-24.27
115550;153.18;-14.83;-23.04
115602;134.06;-19.65;-20.69
115650;119.08;-22.59;-19.06
115702;97.95;-23.01;-16.74
115750;85.30;-24.13;-10.54
115802;88.91;-22.49;-12.25
115850;99.09;-22.55;-14.60
115902;111.69;-16.83;-13.56
115950;113.07;-15.64;-14.17
116004;113.06;-14.98;-14.54
116050;112.93;-14.47;-14.31
116100;112.88;-13.96;-14.03
116152;112.83;-13.51;-13.65
116200;112.85;-13.27;-13.23
116252;113.18;-12.88;-12.62
116300;113.57;-12.50;-12.44
116352;114.59;-11.94;-12.36
116400;116.92;-11.46;-12.57
116452;124.31;-9.77;-13.52
116503;134.86;-7.73;-13.68
116550;156.34;-1.55;-12.83
116602;167.91;3.91;-17.09
116650;165.24;1.26;-15.05
116702;156.24;-5.63;-17.77
116750;146.76;-10.06;-18.48
116802;130.01;-14.23;-17.85
116850;116.44;-17.32;-17.10
116902;99.55;-19.09;-18.28
116950;88.33;-18.81;-18.55
117003;78.46;-25.60;-8.16
117050;83.68;-25.10;-10.39
117102;96.93;-21.71;-18.93
117150;103.06;-19.04;-14.91
117202;108.32;-14.86;-20.60
117250;108.66;-14.29;-20.22
117302;109.09;-13.25;-20.06
117350;109.18;-12.73;-19.92
117402;109.19;-12.27;-19.55
117450;109.24;-12.08;-19.17
117504;109.49;-11.90;-18.64
117550;109.99;-11.79;-18.39
117602;111.28;-11.99;-18.08
117650;113.39;-12.05;-18.46
117702;120.08;-10.16;-18.92
117750;130.62;-7.82;-18.74
117802;155.62;-0.57;-17.38
117850;167.68;5.18;-18.08
117900;165.29;3.13;-13.97
117952;158.35;-1.85;-18.95
118003;148.27;-6.45;-18.91
118050;133.75;-10.50;-18.50
118102;115.51;-15.01;-17.36
118150;101.99;-17.70;-17.99
118202;85.53;-20.62;-19.18
118250;75.56;-23.60;-19.08
118302;74.11;-23.84;-13.60
118350;88.11;-22.69;-14.93
118402;98.89;-18.91;-16.41
118450;101.03;-17.81;-15.27
118504;101.12;-16.89;-15.08
118550;100.88;-16.17;-15.06
118602;100.41;-15.43;-14.96
118650;100.12;-15.12;-14.72
118702;99.80;-14.99;-14.08
118750;99.70;-14.65;-13.81
118800;99.80;-14.08;-13.49
118852;100.09;-13.33;-13.05
118900;100.52;-12.81;-12.72
118952;102.74;-12.08;-12.70
119003;107.65;-10.53;-13.24
119050;118.20;-7.08;-13.11
119102;141.03;0.08;-10.04
119150;153.26;5.14;-13.16
119202;151.67;4.18;-10.13
119250;147.97;2.42;-11.16
119302;135.64;-0.54;-11.03
119350;124.54;-1.97;-11.68
119402;107.60;-4.31;-12.79
119450;93.90;-6.32;-14.98
119504;76.78;-7.77;-17.54
119550;64.81;-12.06;-16.38
119602;65.72;-14.17;-16.70
119650;77.56;-14.65;-14.01
119700;85.88;-13.07;-12.85
119752;94.70;-10.58;-11.06
119800;95.02;-9.96;-11.32
119852;94.93;-8.96;-11.50
119900;94.81;-8.28;-11.61
119952;94.59;-7.57;-11.49
120003;94.37;-7.05;-11.45
120050;93.98;-6.51;-11.34
120102;93.74;-5.76;-11.44
120150;93.96;-4.97;-11.99
120202;95.67;-3.68;-12.68
120250;99.20;-2.33;-13.66
120302;112.01;-1.11;-11.20
120350;129.73;1.37;-9.28
120402;148.46;7.81;-11.30
120450;145.26;6.72;-7.80
120504;136.83;3.21;-10.43
120550;125.70;-0.38;-10.63
120602;110.18;-3.62;-11.89
120650;96.08;-6.63;-13.27
120702;77.01;-9.92;-15.39
120750;63.94;-9.33;-19.36
120802;51.94;-11.58;-15.59
120850;57.74;-8.49;-18.42
120902;72.53;1.09;-24.59
120950;79.41;4.32;-23.97
121005;82.63;2.28;-15.26
121050;82.61;2.01;-14.32
121102;82.38;2.56;-14.49
121150;82.27;2.66;-14.21
121202;82.15;2.64;-13.63
121250;82.10;2.44;-12.82
121302;82.15;2.48;-11.65
121350;82.33;2.39;-10.77
121402;83.18;1.99;-9.52
121450;84.67;1.45;-8.66
121504;90.59;-0.14;-6.69
121550;99.50;0.81;-6.02
121600;117.30;2.14;-1.65
121652;142.63;7.65;-2.82
121700;140.59;6.72;-1.33
121752;133.29;4.64;-5.20
121800;123.16;3.12;-6.96
121852;107.44;3.03;-8.17
121900;93.74;2.49;-9.57
121952;75.12;-1.43;-12.71
122003;61.34;-4.70;-17.52
122050;48.49;-9.89;-16.89
122102;51.14;-6.83;-18.37
122150;64.68;0.83;-20.70
122202;71.61;3.85;-20.39
122250;72.54;3.88;-18.40
122302;72.25;3.91;-17.60
122350;72.09;3.96;-17.07
122402;71.83;3.72;-16.02
122450;71.73;3.46;-15.31
122504;71.73;3.16;-14.27
122550;71.88;3.03;-13.59
122600;72.13;3.08;-13.32
122652;72.75;2.68;-12.75
122700;74.26;2.07;-12.22
122752;81.09;2.06;-11.97
122800;91.80;2.96;-11.52
122852;116.83;1.63;-3.89
122900;133.88;3.77;-7.95
122952;127.98;0.68;-9.21
123003;120.84;-0.91;-10.04
123050;106.25;-3.00;-8.71
123102;88.69;-3.53;-9.40
123150;74.09;-4.77;-10.25
123202;55.05;-5.53;-14.33
123250;42.45;-3.30;-15.29
123302;37.35;-2.29;-12.80
123350;44.06;-1.73;-11.93
123402;63.22;5.26;-9.74
123450;67.52;9.15;-9.65
123504;67.30;9.76;-8.93
123550;67.64;9.06;-7.28
123600;67.83;8.35;-6.38
123652;67.89;8.22;-6.42
123700;67.78;7.72;-5.57
123752;67.62;7.30;-4.83
123800;67.71;7.29;-4.40
123852;67.98;7.04;-3.45
123900;68.79;6.51;-2.96
123952;74.91;5.30;-2.85
124003;83.58;5.34;-1.65
124050;102.96;6.54;1.75
124102;125.17;8.42;1.27
124150;124.89;7.68;7.35
124202;118.85;2.76;10.13
124250;108.29;-1.40;10.37
124302;93.02;-2.23;11.36
124350;79.92;1.99;9.64
124402;62.32;7.32;5.33
124450;51.54;10.73;0.60
124504;30.66;11.83;-12.42
124550;30.27;11.35;-15.18
124600;38.08;11.67;-7.73
124652;57.51;16.37;-3.33
124700;60.33;16.98;-2.03
124752;60.33;16.04;-1.24
124800;60.33;15.49;-1.13
124852;60.17;14.61;-0.75
124900;60.11;14.03;-0.63
124952;60.16;13.15;-0.25
125003;60.45;12.37;0.12
125050;60.95;11.43;0.45
125102;62.10;10.21;0.90
125150;64.29;8.78;1.66
125202;75.32;6.72;2.92
125250;88.37;5.61;5.48
125302;118.74;2.15;13.51
125350;126.42;2.54;11.33
125402;119.09;2.05;11.75
125450;111.07;1.42;9.81
125504;95.39;2.01;7.46
125550;81.74;4.19;3.72
125600;65.91;5.61;-0.63
125652;48.08;7.39;-7.36
125700;31.12;9.96;-15.37
125752;23.15;6.22;-13.89
125800;30.68;5.98;-11.24
125852;48.40;10.55;-7.33
125900;51.52;13.10;-8.19
125952;52.46;13.20;-6.17
126003;52.25;13.19;-6.52
126050;51.90;12.88;-6.69
126102;51.75;12.07;-6.42
126150;51.74;11.25;-5.91
126202;52.02;10.52;-5.55
126250;52.46;10.03;-5.38
126302;53.45;9.27;-5.38
126350;54.81;8.28;-5.34
126400;60.51;6.88;-4.75
126452;74.29;6.48;-3.17
126503;90.55;5.22;0.62
126550;116.28;4.66;4.30
126600;113.07;6.90;7.77
126652;105.07;6.77;3.68
126700;94.51;5.04;-0.01
126752;77.54;3.68;-3.49
126800;64.64;2.52;-6.12
126852;46.79;0.41;-11.87
126900;34.27;1.26;-16.87
126952;16.47;-0.66;-17.55
127003;16.10;-3.20;-17.38
127050;25.03;-4.31;-16.47
127102;43.91;1.13;-13.39
127150;44.53;0.06;-9.58
127202;44.89;-0.73;-7.03
127250;44.86;-0.52;-6.76
127302;44.88;-0.38;-6.50
127350;44.95;-0.47;-6.09
127402;45.02;-0.68;-5.44
127450;45.24;-0.90;-4.82
127504;45.74;-0.75;-4.02
127550;46.07;-0.82;-3.46
127600;47.15;-1.49;-3.58
127652;53.67;-3.60;-3.92
127700;62.84;-2.64;-3.98
127752;85.38;0.36;-1.39
127800;105.07;4.74;-1.38
127852;105.22;1.99;-3.20
127900;102.26;-1.40;-6.80
127952;90.92;-4.83;-9.50
128003;79.57;-5.24;-10.15
128050;63.52;-5.57;-11.48
128102;43.61;-7.94;-13.53
128150;29.09;-8.38;-17.14
128202;13.24;-12.51;-13.90
128250;13.86;-14.35;-19.66
128302;29.11;-15.47;-22.01
128350;39.38;-11.34;-18.89
128402;40.57;-10.40;-18.28
128450;40.47;-9.84;-18.08
128504;40.16;-8.85;-17.95
128550;39.72;-8.25;-17.69
128602;39.04;-7.73;-17.53
128650;38.68;-7.58;-17.17
128702;38.21;-7.31;-16.71
128750;38.19;-7.21;-16.31
128802;38.38;-6.77;-16.00
128850;38.73;-6.44;-15.55
128902;39.68;-5.17;-15.85
128950;42.34;-4.05;-16.50
129005;54.63;0.13;-18.43
129050;65.18;3.11;-23.96
129102;63.70;-1.65;-24.64
129150;58.21;-5.03;-27.37
129202;48.85;-9.56;-29.26
129250;41.68;-13.47;-30.98
129302;30.80;-18.02;-29.58
129350;31.21;-19.80;-30.07
129402;36.80;-18.55;-31.80
129450;37.85;-19.27;-28.53
129503;37.71;-18.82;-28.02
129550;37.03;-18.21;-28.33
129602;36.29;-17.18;-28.72
129650;35.54;-16.17;-29.35
129702;34.16;-14.65;-30.68
129750;33.43;-14.06;-31.06
129802;32.72;-13.74;-30.89
129850;32.22;-13.75;-30.44
129902;31.77;-13.58;-29.93
129950;31.39;-13.37;-29.67
130005;30.82;-12.97;-29.44
130050;30.51;-12.82;-29.09
130102;30.30;-13.13;-27.91
130150;30.08;-13.17;-27.32
130202;29.62;-13.01;-26.73
130250;29.30;-13.17;-26.07
130302;28.92;-13.14;-25.23
130350;28.58;-13.00;-24.84
130400;28.18;-12.66;-24.53
130452;27.64;-11.96;-24.57
130503;27.28;-11.37;-24.62
130550;26.92;-10.92;-24.36
130602;26.55;-10.81;-23.66
130650;26.39;-11.06;-22.76
130702;26.07;-11.14;-21.76
130750;25.70;-10.78;-21.61
130802;25.17;-10.24;-21.47
130850;24.80;-9.87;-21.33
130902;24.33;-9.32;-21.18
130950;23.97;-8.94;-21.07
131004;23.45;-8.33;-21.03
131050;23.07;-7.98;-20.89
131102;22.60;-7.56;-20.62
131150;22.23;-7.22;-20.48
131202;21.72;-6.76;-20.26
131250;21.34;-6.37;-20.17
131302;20.84;-5.97;-19.89
131350;20.48;-5.72;-19.61
131402;20.02;-5.69;-18.90
131450;19.70;-5.62;-18.40
131504;19.26;-5.48;-17.74
131550;18.94;-5.21;-17.44
131602;18.49;-4.87;-17.06
131650;18.17;-4.63;-16.76
131702;17.75;-4.21;-16.44
131750;17.44;-3.96;-16.13
131802;17.03;-3.62;-15.67
131850;16.73;-3.41;-15.32
131902;16.31;-3.14;-14.83
131950;16.03;-2.90;-14.49
132004;15.63;-2.53;-14.11
132050;15.35;-2.26;-13.79
132102;14.95;-1.86;-13.46
132150;14.63;-1.62;-13.16
132202;14.20;-1.39;-12.63
132250;13.86;-1.31;-12.16
132300;13.49;-1.21;-11.57
132352;13.07;-1.02;-10.97
132400;12.75;-0.91;-10.51
132452;12.32;-0.66;-9.97
132503;12.02;-0.39;-9.66
132550;11.66;-0.10;-9.27
132602;11.28;0.20;-8.76
132650;10.99;0.57;-8.59
132702;10.53;0.94;-8.26
132750;10.19;1.20;-8.03
132802;9.62;1.21;-7.15
132850;9.24;1.23;-6.63
132902;8.74;0.66;-5.11
132950;8.30;-0.05;-3.43
133004;7.65;-0.67;-1.46
133050;7.18;-0.85;-0.40
133102;6.55;-1.22;0.80
133150;6.02;-1.66;1.81
133202;4.88;-2.90;3.76
133250;3.24;-3.43;5.79
133300;0.37;-2.09;7.59
133352;3.39;0.67;18.10
133400;7.50;5.61;20.39
133452;8.19;11.92;17.90
133503;4.45;15.06;14.26
133550;358.16;18.01;11.30
133602;354.18;22.57;6.42
133650;351.17;25.47;3.37
133702;350.71;28.12;1.87
133750;2.04;24.54;12.93
133802;5.53;23.25;16.90
133850;7.03;22.40;19.13
133902;6.34;20.64;21.14
133950;6.38;19.97;21.61
134004;6.35;19.24;21.78
134050;6.48;18.64;21.76
134102;6.53;18.06;21.51
134150;6.46;17.72;21.22
134202;6.38;17.40;20.65
134250;6.24;17.12;20.21
134300;6.07;16.83;19.62
134352;7.11;15.80;19.58
134400;10.73;14.05;20.03
134452;21.40;9.69;22.44
134503;33.01;3.04;25.99
134550;46.22;-5.35;27.66
134602;46.43;-5.86;25.87
134650;44.32;-4.75;23.57
134702;36.13;1.65;18.26
134750;26.82;8.10;14.29
134802;11.16;15.18;7.18
134850;357.46;16.87;0.69
134902;341.09;16.56;-11.29
134950;333.92;10.32;-18.57
135281;333.83;0.22;-18.94
135329;333.58;0.53;-18.89
135381;333.29;0.87;-18.73
135429;333.09;1.01;-18.49
135481;332.99;1.26;-18.03
135529;333.09;1.57;-17.74
135579;333.41;2.00;-17.33
135631;334.21;2.26;-16.81
135679;335.79;2.38;-16.79
135733;341.97;3.64;-15.54
135779;350.61;6.53;-14.33
135831;9.16;15.42;-13.45
135879;17.96;20.44;-17.78
135931;19.29;17.21;-19.08
135979;16.65;12.23;-22.97
136031;6.27;4.35;-27.90
136079;356.49;-1.14;-30.02
136131;340.92;-10.69;-32.51
136179;329.01;-18.92;-32.90
136233;316.13;-24.17;-34.35
136279;309.21;-31.33;-32.44
136331;317.48;-30.59;-34.74
136379;328.81;-22.97;-38.62
136431;331.91;-19.37;-37.98
136479;332.36;-19.64;-35.79
136529;331.89;-19.65;-35.11
136581;331.25;-19.52;-34.56
136629;331.03;-19.44;-34.03
136681;330.71;-19.31;-33.45
136732;330.66;-19.25;-32.75
136779;330.78;-18.91;-32.15
136831;331.63;-18.64;-31.37
136879;332.61;-18.28;-31.12
136931;335.25;-17.44;-31.25
136979;339.53;-15.80;-32.45
137031;351.26;-10.09;-33.47
137079;6.15;-3.08;-30.79
137131;23.33;13.16;-36.68
137179;21.44;10.45;-34.44
137233;15.30;4.35;-37.50
137279;6.86;-3.30;-38.51
137331;353.13;-11.46;-39.71
137379;341.64;-18.14;-38.53
137429;328.82;-25.14;-36.53
137481;309.40;-29.68;-34.25
137529;296.97;-35.34;-24.54
137581;300.20;-35.92;-26.72
137629;309.95;-32.23;-37.72
137681;325.09;-24.65;-35.47
137732;325.66;-24.85;-35.95
137779;325.66;-25.21;-35.16
137831;325.23;-25.02;-34.63
137879;325.03;-24.96;-33.95
137931;324.80;-24.70;-33.46
137979;324.76;-24.71;-32.94
138031;324.78;-24.50;-32.33
138079;324.96;-24.38;-31.86
138131;326.13;-24.13;-31.44
138179;328.93;-23.48;-32.03
138233;337.98;-19.25;-34.48
138279;349.57;-11.74;-36.57
138331;11.75;3.69;-33.40
138379;24.17;13.34;-32.64
138431;18.50;5.43;-31.13
138479;13.32;1.00;-34.95
138531;359.37;-8.68;-35.33
138579;347.52;-14.64;-35.53
138631;329.61;-22.43;-33.40
138679;315.79;-27.18;-32.73
138733;292.41;-31.46;-28.15
138779;284.05;-36.06;-18.89
138831;300.21;-31.93;-26.88
138879;311.72;-27.74;-30.19
138931;316.32;-22.63;-31.97
138979;316.87;-21.68;-30.66
139031;316.68;-21.06;-29.78
139079;316.39;-20.57;-29.33
139131;315.88;-20.04;-29.13
139179;315.59;-19.65;-29.02
139233;315.32;-19.34;-28.70
139279;315.24;-19.10;-28.38
139331;315.81;-18.83;-27.83
139379;316.61;-18.61;-27.48
139431;318.89;-18.03;-27.79
139479;322.49;-16.48;-28.25
139531;333.48;-8.84;-30.13
139579;347.05;2.71;-31.64
139631;3.30;17.90;-36.20
139679;2.57;13.61;-32.10
139734;358.89;4.23;-33.42
139779;351.60;-4.67;-33.24
139831;337.32;-14.52;-32.81
139879;324.56;-20.74;-31.10
139931;305.62;-26.23;-27.24
139979;288.19;-27.55;-25.05
140031;272.99;-33.63;-17.60
140079;282.25;-34.29;-21.69
140131;298.90;-29.90;-24.58
140179;304.28;-27.71;-24.50
140233;308.64;-25.31;-24.21
140279;308.76;-24.63;-24.10
140331;308.50;-23.85;-24.03
140379;308.28;-23.43;-23.89
140431;307.99;-22.89;-23.73
140479;307.88;-22.65;-23.43
140531;308.01;-22.18;-22.91
140579;308.49;-21.74;-22.64
140631;309.75;-21.23;-22.53
